config,mode,T_kv,B,pipeline,latency_ms,tokens_per_sec
qwen25_05b,prefill,16384,2,P0,6.2454,
qwen25_05b,prefill,16384,2,P1,6.9078,
qwen25_05b,prefill,16384,2,P5,6.7414,
qwen25_05b,prefill,16384,4,P0,12.3141,
qwen25_05b,prefill,16384,4,P1,12.4297,
qwen25_05b,prefill,16384,4,P5,12.5324,
qwen25_05b,prefill,16384,8,P0,24.9037,
qwen25_05b,prefill,16384,8,P1,26.7481,
qwen25_05b,prefill,16384,8,P5,25.0018,
qwen25_05b,prefill,32768,1,P0,12.3362,
qwen25_05b,prefill,32768,1,P1,12.5014,
qwen25_05b,prefill,32768,1,P5,12.5505,
qwen25_05b,prefill,32768,2,P0,25.0228,
qwen25_05b,prefill,32768,2,P1,25.835,
qwen25_05b,prefill,32768,2,P5,24.6407,
qwen25_1.8b,prefill,512,1,P0,0.0592,
qwen25_1.8b,prefill,512,1,P1,0.2745,
qwen25_1.8b,prefill,512,1,P5,0.2698,
qwen25_1.8b,prefill,512,2,P0,0.0595,
qwen25_1.8b,prefill,512,2,P1,0.269,
qwen25_1.8b,prefill,512,2,P5,0.2667,
qwen25_1.8b,prefill,512,4,P0,0.069,
qwen25_1.8b,prefill,512,4,P1,0.2833,
qwen25_1.8b,prefill,512,4,P5,0.2817,
qwen25_1.8b,prefill,512,8,P0,0.1163,
qwen25_1.8b,prefill,512,8,P1,0.3222,
qwen25_1.8b,prefill,512,8,P5,0.3245,
qwen25_1.8b,prefill,512,16,P0,0.21,
qwen25_1.8b,prefill,512,16,P1,0.424,
qwen25_1.8b,prefill,512,16,P5,0.4214,
qwen25_1.8b,prefill,1024,1,P0,0.0711,
qwen25_1.8b,prefill,1024,1,P1,0.2852,
qwen25_1.8b,prefill,1024,1,P5,0.2859,
qwen25_1.8b,prefill,1024,2,P0,0.0952,
qwen25_1.8b,prefill,1024,2,P1,0.3105,
qwen25_1.8b,prefill,1024,2,P5,0.3108,
qwen25_1.8b,prefill,1024,4,P0,0.1653,
qwen25_1.8b,prefill,1024,4,P1,0.3733,
qwen25_1.8b,prefill,1024,4,P5,0.3751,
qwen25_1.8b,prefill,1024,8,P0,0.306,
qwen25_1.8b,prefill,1024,8,P1,0.5129,
qwen25_1.8b,prefill,1024,8,P5,0.522,
qwen25_1.8b,prefill,1024,16,P0,0.5731,
qwen25_1.8b,prefill,1024,16,P1,0.789,
qwen25_1.8b,prefill,1024,16,P5,0.7884,
qwen25_1.8b,prefill,2048,1,P0,0.1451,
qwen25_1.8b,prefill,2048,1,P1,0.3597,
qwen25_1.8b,prefill,2048,1,P5,0.3624,
qwen25_1.8b,prefill,2048,2,P0,0.2625,
qwen25_1.8b,prefill,2048,2,P1,0.4819,
qwen25_1.8b,prefill,2048,2,P5,0.4687,
qwen25_1.8b,prefill,2048,4,P0,0.4941,
qwen25_1.8b,prefill,2048,4,P1,0.7118,
qwen25_1.8b,prefill,2048,4,P5,0.7098,
qwen25_1.8b,prefill,2048,8,P0,0.957,
qwen25_1.8b,prefill,2048,8,P1,1.1757,
qwen25_1.8b,prefill,2048,8,P5,1.1736,
qwen25_1.8b,prefill,2048,16,P0,1.8634,
qwen25_1.8b,prefill,2048,16,P1,2.1128,
qwen25_1.8b,prefill,2048,16,P5,2.0782,
qwen25_1.8b,prefill,4096,1,P0,0.4447,
qwen25_1.8b,prefill,4096,1,P1,0.6669,
qwen25_1.8b,prefill,4096,1,P5,0.6603,
qwen25_1.8b,prefill,4096,2,P0,0.8615,
qwen25_1.8b,prefill,4096,2,P1,1.0811,
qwen25_1.8b,prefill,4096,2,P5,1.0824,
qwen25_1.8b,prefill,4096,4,P0,1.6844,
qwen25_1.8b,prefill,4096,4,P1,1.9133,
qwen25_1.8b,prefill,4096,4,P5,1.9466,
qwen25_1.8b,prefill,4096,8,P0,3.3805,
qwen25_1.8b,prefill,4096,8,P1,3.5838,
qwen25_1.8b,prefill,4096,8,P5,3.633,
qwen25_1.8b,prefill,4096,16,P0,6.6409,
qwen25_1.8b,prefill,4096,16,P1,6.9595,
qwen25_1.8b,prefill,4096,16,P5,7.0659,
qwen25_1.8b,prefill,8192,1,P0,1.6092,
qwen25_1.8b,prefill,8192,1,P1,1.8244,
qwen25_1.8b,prefill,8192,1,P5,1.8282,
qwen25_1.8b,prefill,8192,2,P0,3.1455,
qwen25_1.8b,prefill,8192,2,P1,3.4104,
qwen25_1.8b,prefill,8192,2,P5,3.4184,
qwen25_1.8b,prefill,8192,4,P0,6.3687,
qwen25_1.8b,prefill,8192,4,P1,6.6543,
qwen25_1.8b,prefill,8192,4,P5,6.5662,
qwen25_1.8b,prefill,8192,8,P0,12.8015,
qwen25_1.8b,prefill,8192,8,P1,13.7009,
qwen25_1.8b,prefill,8192,8,P5,13.2936,
qwen25_1.8b,prefill,8192,16,P0,27.1303,
qwen25_1.8b,prefill,8192,16,P1,27.5883,
qwen25_1.8b,prefill,8192,16,P5,26.7821,
qwen25_1.8b,prefill,16384,1,P0,6.3577,
qwen25_1.8b,prefill,16384,1,P1,6.5854,
qwen25_1.8b,prefill,16384,1,P5,6.7293,
qwen25_1.8b,prefill,16384,2,P0,13.2976,
qwen25_1.8b,prefill,16384,2,P1,12.7377,
qwen25_1.8b,prefill,16384,2,P5,13.2514,
qwen25_1.8b,prefill,16384,4,P0,25.9753,
qwen25_1.8b,prefill,16384,4,P1,26.6833,
qwen25_1.8b,prefill,16384,4,P5,25.8603,
qwen25_1.8b,prefill,32768,1,P0,25.2472,
qwen25_1.8b,prefill,32768,1,P1,26.0075,
qwen25_1.8b,prefill,32768,1,P5,26.0661,
qwen25_1.8b,prefill,32768,2,P0,50.6351,
qwen25_1.8b,prefill,32768,2,P1,52.7872,
qwen25_1.8b,prefill,32768,2,P5,50.8183,
qwen25_7b,prefill,512,1,P0,0.0545,
qwen25_7b,prefill,512,1,P1,0.2739,
qwen25_7b,prefill,512,1,P5,0.2706,
qwen25_7b,prefill,512,2,P0,0.0664,
qwen25_7b,prefill,512,2,P1,0.285,
qwen25_7b,prefill,512,2,P5,0.2845,
qwen25_7b,prefill,512,4,P0,0.1128,
qwen25_7b,prefill,512,4,P1,0.3207,
qwen25_7b,prefill,512,4,P5,0.3198,
qwen25_7b,prefill,512,8,P0,0.19,
qwen25_7b,prefill,512,8,P1,0.3988,
qwen25_7b,prefill,512,8,P5,0.3959,
qwen25_7b,prefill,512,16,P0,0.3438,
qwen25_7b,prefill,512,16,P1,0.5613,
qwen25_7b,prefill,512,16,P5,0.5537,
qwen25_7b,prefill,1024,1,P0,0.0973,
qwen25_7b,prefill,1024,1,P1,0.3084,
qwen25_7b,prefill,1024,1,P5,0.3112,
qwen25_7b,prefill,1024,2,P0,0.1627,
qwen25_7b,prefill,1024,2,P1,0.373,
qwen25_7b,prefill,1024,2,P5,0.3682,
qwen25_7b,prefill,1024,4,P0,0.2751,
qwen25_7b,prefill,1024,4,P1,0.4851,
qwen25_7b,prefill,1024,4,P5,0.484,
qwen25_7b,prefill,1024,8,P0,0.5169,
qwen25_7b,prefill,1024,8,P1,0.7312,
qwen25_7b,prefill,1024,8,P5,0.7228,
qwen25_7b,prefill,1024,16,P0,0.9759,
qwen25_7b,prefill,1024,16,P1,1.2187,
qwen25_7b,prefill,1024,16,P5,1.2182,
qwen25_7b,prefill,2048,1,P0,0.2623,
qwen25_7b,prefill,2048,1,P1,0.4647,
qwen25_7b,prefill,2048,1,P5,0.4686,
qwen25_7b,prefill,2048,2,P0,0.4441,
qwen25_7b,prefill,2048,2,P1,0.6607,
qwen25_7b,prefill,2048,2,P5,0.6569,
qwen25_7b,prefill,2048,4,P0,0.8406,
qwen25_7b,prefill,2048,4,P1,1.0574,
qwen25_7b,prefill,2048,4,P5,1.0507,
qwen25_7b,prefill,2048,8,P0,1.6274,
qwen25_7b,prefill,2048,8,P1,1.87,
qwen25_7b,prefill,2048,8,P5,1.8719,
qwen25_7b,prefill,2048,16,P0,3.1419,
qwen25_7b,prefill,2048,16,P1,3.5856,
qwen25_7b,prefill,2048,16,P5,3.5827,
qwen25_7b,prefill,4096,1,P0,0.7635,
qwen25_7b,prefill,4096,1,P1,0.9926,
qwen25_7b,prefill,4096,1,P5,0.9737,
qwen25_7b,prefill,4096,2,P0,1.5085,
qwen25_7b,prefill,4096,2,P1,1.7227,
qwen25_7b,prefill,4096,2,P5,1.7237,
qwen25_7b,prefill,4096,4,P0,2.9146,
qwen25_7b,prefill,4096,4,P1,3.2134,
qwen25_7b,prefill,4096,4,P5,3.1651,
qwen25_7b,prefill,4096,8,P0,5.767,
qwen25_7b,prefill,4096,8,P1,6.286,
qwen25_7b,prefill,4096,8,P5,6.2731,
qwen25_7b,prefill,4096,16,P0,12.3293,
qwen25_7b,prefill,4096,16,P1,12.4318,
qwen25_7b,prefill,4096,16,P5,12.4616,
qwen25_7b,prefill,8192,1,P0,2.7794,
qwen25_7b,prefill,8192,1,P1,3.0279,
qwen25_7b,prefill,8192,1,P5,3.0073,
qwen25_7b,prefill,8192,2,P0,5.575,
qwen25_7b,prefill,8192,2,P1,5.926,
qwen25_7b,prefill,8192,2,P5,5.9846,
qwen25_7b,prefill,8192,4,P0,11.2228,
qwen25_7b,prefill,8192,4,P1,12.0256,
qwen25_7b,prefill,8192,4,P5,11.8149,
qwen25_7b,prefill,8192,8,P0,22.7262,
qwen25_7b,prefill,8192,8,P1,23.4536,
qwen25_7b,prefill,8192,8,P5,23.4517,
qwen25_7b,prefill,8192,16,P0,45.3679,
qwen25_7b,prefill,8192,16,P1,48.8496,
qwen25_7b,prefill,8192,16,P5,46.8225,
qwen25_7b,prefill,16384,1,P0,11.1672,
qwen25_7b,prefill,16384,1,P1,11.3848,
qwen25_7b,prefill,16384,1,P5,11.6473,
qwen25_7b,prefill,16384,2,P0,22.6721,
qwen25_7b,prefill,16384,2,P1,22.608,
qwen25_7b,prefill,16384,2,P5,22.8515,
qwen25_7b,prefill,16384,4,P0,44.8045,
qwen25_7b,prefill,16384,4,P1,46.6336,
qwen25_7b,prefill,16384,4,P5,45.5015,
qwen25_7b,prefill,32768,1,P0,45.0698,
qwen25_7b,prefill,32768,1,P1,45.2205,
qwen25_7b,prefill,32768,1,P5,44.5057,
mistral_7b,prefill,512,1,P0,0.0558,
mistral_7b,prefill,512,1,P1,0.2724,
mistral_7b,prefill,512,1,P5,0.2672,
mistral_7b,prefill,512,2,P0,0.0723,
mistral_7b,prefill,512,2,P1,0.2842,
mistral_7b,prefill,512,2,P5,0.2821,
mistral_7b,prefill,512,4,P0,0.1183,
mistral_7b,prefill,512,4,P1,0.3255,
mistral_7b,prefill,512,4,P5,0.322,
mistral_7b,prefill,512,8,P0,0.214,
mistral_7b,prefill,512,8,P1,0.4275,
mistral_7b,prefill,512,8,P5,0.4282,
mistral_7b,prefill,512,16,P0,0.3954,
mistral_7b,prefill,512,16,P1,0.6462,
mistral_7b,prefill,512,16,P5,0.6422,
mistral_7b,prefill,1024,1,P0,0.0992,
mistral_7b,prefill,1024,1,P1,0.3125,
mistral_7b,prefill,1024,1,P5,0.3097,
mistral_7b,prefill,1024,2,P0,0.1687,
mistral_7b,prefill,1024,2,P1,0.3785,
mistral_7b,prefill,1024,2,P5,0.3773,
mistral_7b,prefill,1024,4,P0,0.3128,
mistral_7b,prefill,1024,4,P1,0.5229,
mistral_7b,prefill,1024,4,P5,0.5165,
mistral_7b,prefill,1024,8,P0,0.5877,
mistral_7b,prefill,1024,8,P1,0.8266,
mistral_7b,prefill,1024,8,P5,0.8228,
mistral_7b,prefill,1024,16,P0,1.1243,
mistral_7b,prefill,1024,16,P1,1.5675,
mistral_7b,prefill,1024,16,P5,1.5686,
mistral_7b,prefill,2048,1,P0,0.265,
mistral_7b,prefill,2048,1,P1,0.477,
mistral_7b,prefill,2048,1,P5,0.4696,
mistral_7b,prefill,2048,2,P0,0.4975,
mistral_7b,prefill,2048,2,P1,0.7133,
mistral_7b,prefill,2048,2,P5,0.7121,
mistral_7b,prefill,2048,4,P0,0.9562,
mistral_7b,prefill,2048,4,P1,1.2011,
mistral_7b,prefill,2048,4,P5,1.1979,
mistral_7b,prefill,2048,8,P0,1.8691,
mistral_7b,prefill,2048,8,P1,2.316,
mistral_7b,prefill,2048,8,P5,2.2954,
mistral_7b,prefill,2048,16,P0,3.6167,
mistral_7b,prefill,2048,16,P1,4.4854,
mistral_7b,prefill,2048,16,P5,4.4865,
mistral_7b,prefill,4096,1,P0,0.864,
mistral_7b,prefill,4096,1,P1,1.081,
mistral_7b,prefill,4096,1,P5,1.0815,
mistral_7b,prefill,4096,2,P0,1.6893,
mistral_7b,prefill,4096,2,P1,1.929,
mistral_7b,prefill,4096,2,P5,1.9282,
mistral_7b,prefill,4096,4,P0,3.3309,
mistral_7b,prefill,4096,4,P1,3.8075,
mistral_7b,prefill,4096,4,P5,3.806,
mistral_7b,prefill,4096,8,P0,6.5274,
mistral_7b,prefill,4096,8,P1,7.7858,
mistral_7b,prefill,4096,8,P5,7.4839,
mistral_7b,prefill,4096,16,P0,13.6051,
mistral_7b,prefill,4096,16,P1,14.741,
mistral_7b,prefill,4096,16,P5,15.8305,
mistral_7b,prefill,8192,1,P0,3.1819,
mistral_7b,prefill,8192,1,P1,3.4835,
mistral_7b,prefill,8192,1,P5,3.4944,
mistral_7b,prefill,8192,2,P0,6.4343,
mistral_7b,prefill,8192,2,P1,6.8797,
mistral_7b,prefill,8192,2,P5,6.9386,
mistral_7b,prefill,8192,4,P0,13.6104,
mistral_7b,prefill,8192,4,P1,13.5723,
mistral_7b,prefill,8192,4,P5,13.6746,
mistral_7b,prefill,8192,8,P0,27.1094,
mistral_7b,prefill,8192,8,P1,28.0863,
mistral_7b,prefill,8192,8,P5,27.15,
mistral_7b,prefill,16384,1,P0,13.2082,
mistral_7b,prefill,16384,1,P1,13.2395,
mistral_7b,prefill,16384,1,P5,13.4982,
mistral_7b,prefill,16384,2,P0,25.4465,
mistral_7b,prefill,16384,2,P1,27.3798,
mistral_7b,prefill,16384,2,P5,26.4703,
mistral_7b,prefill,32768,1,P0,50.6862,
mistral_7b,prefill,32768,1,P1,52.966,
mistral_7b,prefill,32768,1,P5,51.3908,
llama31_8b,prefill,512,1,P0,0.0571,
llama31_8b,prefill,512,1,P1,0.2721,
llama31_8b,prefill,512,1,P5,0.2689,
llama31_8b,prefill,512,2,P0,0.071,
llama31_8b,prefill,512,2,P1,0.284,
llama31_8b,prefill,512,2,P5,0.2842,
llama31_8b,prefill,512,4,P0,0.1199,
llama31_8b,prefill,512,4,P1,0.3268,
llama31_8b,prefill,512,4,P5,0.3254,
llama31_8b,prefill,512,8,P0,0.2143,
llama31_8b,prefill,512,8,P1,0.4236,
llama31_8b,prefill,512,8,P5,0.4228,
llama31_8b,prefill,512,16,P0,0.3964,
llama31_8b,prefill,512,16,P1,0.6347,
llama31_8b,prefill,512,16,P5,0.639,
llama31_8b,prefill,1024,1,P0,0.0974,
llama31_8b,prefill,1024,1,P1,0.3087,
llama31_8b,prefill,1024,1,P5,0.3064,
llama31_8b,prefill,1024,2,P0,0.1702,
llama31_8b,prefill,1024,2,P1,0.379,
llama31_8b,prefill,1024,2,P5,0.3809,
llama31_8b,prefill,1024,4,P0,0.3105,
llama31_8b,prefill,1024,4,P1,0.5317,
llama31_8b,prefill,1024,4,P5,0.5221,
llama31_8b,prefill,1024,8,P0,0.586,
llama31_8b,prefill,1024,8,P1,0.8285,
llama31_8b,prefill,1024,8,P5,0.8289,
llama31_8b,prefill,1024,16,P0,1.1224,
llama31_8b,prefill,1024,16,P1,1.5674,
llama31_8b,prefill,1024,16,P5,1.5703,
llama31_8b,prefill,2048,1,P0,0.2648,
llama31_8b,prefill,2048,1,P1,0.4751,
llama31_8b,prefill,2048,1,P5,0.4809,
llama31_8b,prefill,2048,2,P0,0.4993,
llama31_8b,prefill,2048,2,P1,0.7213,
llama31_8b,prefill,2048,2,P5,0.7105,
llama31_8b,prefill,2048,4,P0,0.9572,
llama31_8b,prefill,2048,4,P1,1.1995,
llama31_8b,prefill,2048,4,P5,1.1995,
llama31_8b,prefill,2048,8,P0,1.8585,
llama31_8b,prefill,2048,8,P1,2.2973,
llama31_8b,prefill,2048,8,P5,2.2998,
llama31_8b,prefill,2048,16,P0,3.6163,
llama31_8b,prefill,2048,16,P1,4.5624,
llama31_8b,prefill,2048,16,P5,4.5207,
llama31_8b,prefill,4096,1,P0,0.8622,
llama31_8b,prefill,4096,1,P1,1.0802,
llama31_8b,prefill,4096,1,P5,1.0795,
llama31_8b,prefill,4096,2,P0,1.7182,
llama31_8b,prefill,4096,2,P1,1.9626,
llama31_8b,prefill,4096,2,P5,1.9581,
llama31_8b,prefill,4096,4,P0,3.3312,
llama31_8b,prefill,4096,4,P1,3.797,
llama31_8b,prefill,4096,4,P5,3.7821,
llama31_8b,prefill,4096,8,P0,6.6315,
llama31_8b,prefill,4096,8,P1,7.5519,
llama31_8b,prefill,4096,8,P5,7.4068,
llama31_8b,prefill,4096,16,P0,13.604,
llama31_8b,prefill,4096,16,P1,14.8051,
llama31_8b,prefill,4096,16,P5,15.9948,
llama31_8b,prefill,8192,1,P0,3.1869,
llama31_8b,prefill,8192,1,P1,3.6033,
llama31_8b,prefill,8192,1,P5,3.6018,
llama31_8b,prefill,8192,2,P0,6.4254,
llama31_8b,prefill,8192,2,P1,6.9435,
llama31_8b,prefill,8192,2,P5,6.877,
llama31_8b,prefill,8192,4,P0,12.8731,
llama31_8b,prefill,8192,4,P1,13.4426,
llama31_8b,prefill,8192,4,P5,13.4636,
llama31_8b,prefill,8192,8,P0,28.18,
llama31_8b,prefill,8192,8,P1,28.0647,
llama31_8b,prefill,8192,8,P5,26.9448,
llama31_8b,prefill,16384,1,P0,12.7621,
llama31_8b,prefill,16384,1,P1,13.4052,
llama31_8b,prefill,16384,1,P5,13.8128,
llama31_8b,prefill,16384,2,P0,25.7869,
llama31_8b,prefill,16384,2,P1,27.1344,
llama31_8b,prefill,16384,2,P5,26.3103,
llama31_8b,prefill,32768,1,P0,51.0188,
llama31_8b,prefill,32768,1,P1,52.8359,
llama31_8b,prefill,32768,1,P5,51.6394,
nemotron3_nano,prefill,512,1,P0,0.0578,
nemotron3_nano,prefill,512,1,P1,0.2773,
nemotron3_nano,prefill,512,1,P5,0.2669,
nemotron3_nano,prefill,512,2,P0,0.0675,
nemotron3_nano,prefill,512,2,P1,0.2824,
nemotron3_nano,prefill,512,2,P5,0.2819,
nemotron3_nano,prefill,512,4,P0,0.1148,
nemotron3_nano,prefill,512,4,P1,0.3224,
nemotron3_nano,prefill,512,4,P5,0.3227,
nemotron3_nano,prefill,512,8,P0,0.2073,
nemotron3_nano,prefill,512,8,P1,0.4196,
nemotron3_nano,prefill,512,8,P5,0.4122,
nemotron3_nano,prefill,512,16,P0,0.3805,
nemotron3_nano,prefill,512,16,P1,0.5924,
nemotron3_nano,prefill,512,16,P5,0.5903,
nemotron3_nano,prefill,1024,1,P0,0.0974,
nemotron3_nano,prefill,1024,1,P1,0.311,
nemotron3_nano,prefill,1024,1,P5,0.3072,
nemotron3_nano,prefill,1024,2,P0,0.1655,
nemotron3_nano,prefill,1024,2,P1,0.3754,
nemotron3_nano,prefill,1024,2,P5,0.3865,
nemotron3_nano,prefill,1024,4,P0,0.3047,
nemotron3_nano,prefill,1024,4,P1,0.5233,
nemotron3_nano,prefill,1024,4,P5,0.5151,
nemotron3_nano,prefill,1024,8,P0,0.577,
nemotron3_nano,prefill,1024,8,P1,0.79,
nemotron3_nano,prefill,1024,8,P5,0.7883,
nemotron3_nano,prefill,1024,16,P0,1.0986,
nemotron3_nano,prefill,1024,16,P1,1.3113,
nemotron3_nano,prefill,1024,16,P5,1.3129,
nemotron3_nano,prefill,2048,1,P0,0.2665,
nemotron3_nano,prefill,2048,1,P1,0.471,
nemotron3_nano,prefill,2048,1,P5,0.4801,
nemotron3_nano,prefill,2048,2,P0,0.4923,
nemotron3_nano,prefill,2048,2,P1,0.7063,
nemotron3_nano,prefill,2048,2,P5,0.7041,
nemotron3_nano,prefill,2048,4,P0,0.9468,
nemotron3_nano,prefill,2048,4,P1,1.1655,
nemotron3_nano,prefill,2048,4,P5,1.1604,
nemotron3_nano,prefill,2048,8,P0,1.8455,
nemotron3_nano,prefill,2048,8,P1,2.068,
nemotron3_nano,prefill,2048,8,P5,2.0598,
nemotron3_nano,prefill,2048,16,P0,3.5628,
nemotron3_nano,prefill,2048,16,P1,3.9419,
nemotron3_nano,prefill,2048,16,P5,3.891,
nemotron3_nano,prefill,4096,1,P0,0.8584,
nemotron3_nano,prefill,4096,1,P1,1.0749,
nemotron3_nano,prefill,4096,1,P5,1.0729,
nemotron3_nano,prefill,4096,2,P0,1.7176,
nemotron3_nano,prefill,4096,2,P1,1.9333,
nemotron3_nano,prefill,4096,2,P5,1.934,
nemotron3_nano,prefill,4096,4,P0,3.3159,
nemotron3_nano,prefill,4096,4,P1,3.5398,
nemotron3_nano,prefill,4096,4,P5,3.5896,
nemotron3_nano,prefill,4096,8,P0,6.5783,
nemotron3_nano,prefill,4096,8,P1,7.0451,
nemotron3_nano,prefill,4096,8,P5,6.858,
nemotron3_nano,prefill,4096,16,P0,13.7993,
nemotron3_nano,prefill,4096,16,P1,13.758,
nemotron3_nano,prefill,4096,16,P5,13.8596,
nemotron3_nano,prefill,8192,1,P0,3.1773,
nemotron3_nano,prefill,8192,1,P1,3.4459,
nemotron3_nano,prefill,8192,1,P5,3.4417,
nemotron3_nano,prefill,8192,2,P0,6.5979,
nemotron3_nano,prefill,8192,2,P1,6.8169,
nemotron3_nano,prefill,8192,2,P5,6.736,
nemotron3_nano,prefill,8192,4,P0,13.1817,
nemotron3_nano,prefill,8192,4,P1,13.3775,
nemotron3_nano,prefill,8192,4,P5,13.2439,
nemotron3_nano,prefill,8192,8,P0,26.7044,
nemotron3_nano,prefill,8192,8,P1,27.5229,
nemotron3_nano,prefill,8192,8,P5,26.4188,
nemotron3_nano,prefill,16384,1,P0,13.0987,
nemotron3_nano,prefill,16384,1,P1,13.1498,
nemotron3_nano,prefill,16384,1,P5,13.1411,
nemotron3_nano,prefill,16384,2,P0,25.8545,
nemotron3_nano,prefill,16384,2,P1,26.8247,
nemotron3_nano,prefill,16384,2,P5,25.7317,
nemotron3_nano,prefill,32768,1,P0,50.957,
nemotron3_nano,prefill,32768,1,P1,52.05,
nemotron3_nano,prefill,32768,1,P5,50.7989,
